request_id,version_id,client_id,delivery_point_id,request_date,deadline,status,actual_completion,priority,file_size_gb
DELIVERY_003063,VER_TITLE_001378_004,CLIENT_00107,DP_00083,2026-03-23T22:32:48.172705,2026-04-18T22:32:48.172705,Failed,,Medium,440.37
DELIVERY_003064,VER_TITLE_003188_000,CLIENT_00166,DP_00112,2026-05-18T22:32:48.173402,2026-05-29T22:32:48.173402,Pending,,Urgent,221.79
DELIVERY_003065,VER_TITLE_002571_004,CLIENT_00144,DP_00110,2026-04-17T22:32:48.174127,2026-05-07T22:32:48.174127,Completed,2026-05-14T22:32:48.174147,High,442.06
DELIVERY_003066,VER_TITLE_003129_000,CLIENT_00166,DP_00012,2026-05-13T22:32:48.174837,2026-05-28T22:32:48.174837,Pending,,Urgent,307.85
DELIVERY_003067,VER_TITLE_000432_003,CLIENT_00191,DP_00033,2026-02-22T22:32:48.175532,2026-03-12T22:32:48.175532,Completed,2026-05-20T22:32:48.175549,Urgent,408.11
DELIVERY_003068,VER_TITLE_001020_000,CLIENT_00000,DP_00091,2026-03-04T22:32:48.176303,2026-04-01T22:32:48.176303,Delayed,,Low,197.57
DELIVERY_003069,VER_TITLE_000271_000,CLIENT_00127,DP_00083,2026-04-10T22:32:48.177018,2026-04-21T22:32:48.177018,In Progress,,High,410.1
DELIVERY_003070,VER_TITLE_000289_003,CLIENT_00180,DP_00048,2026-05-15T22:32:48.177841,2026-05-20T22:32:48.177841,Delayed,,Low,203.25
DELIVERY_003071,VER_TITLE_003533_000,CLIENT_00102,DP_00087,2026-02-25T22:32:48.178946,2026-03-05T22:32:48.178946,Pending,,High,411.87
DELIVERY_003072,VER_TITLE_000650_000,CLIENT_00178,DP_00037,2026-03-30T22:32:48.179674,2026-04-11T22:32:48.179674,Pending,,Low,498.09
DELIVERY_003073,VER_TITLE_000760_000,CLIENT_00038,DP_00051,2026-05-19T22:32:48.180521,2026-05-27T22:32:48.180521,In Progress,,Urgent,411.73
DELIVERY_003074,VER_TITLE_001777_000,CLIENT_00110,DP_00054,2026-05-06T22:32:48.181310,2026-06-05T22:32:48.181310,Pending,,Medium,468.83
DELIVERY_003075,VER_TITLE_002632_000,CLIENT_00027,DP_00039,2026-03-18T22:32:48.182141,2026-03-31T22:32:48.182141,Completed,2026-05-21T22:32:48.182166,Low,414.94
DELIVERY_003076,VER_TITLE_004578_002,CLIENT_00139,DP_00023,2026-02-25T22:32:48.182852,2026-03-21T22:32:48.182852,Failed,,High,480.92
DELIVERY_003077,VER_TITLE_003604_001,CLIENT_00016,DP_00147,2026-02-23T22:32:48.183570,2026-03-03T22:32:48.183570,In Progress,,Medium,90.01
DELIVERY_003078,VER_TITLE_001074_004,CLIENT_00015,DP_00143,2026-04-23T22:32:48.184344,2026-05-18T22:32:48.184344,Delayed,,High,219.44
DELIVERY_003079,VER_TITLE_002328_002,CLIENT_00124,DP_00070,2026-05-16T22:32:48.185063,2026-06-05T22:32:48.185063,Failed,,Medium,215.58
DELIVERY_003080,VER_TITLE_004406_001,CLIENT_00004,DP_00083,2026-04-24T22:32:48.185918,2026-05-11T22:32:48.185918,Pending,,Medium,349.97
DELIVERY_003081,VER_TITLE_003492_000,CLIENT_00088,DP_00023,2026-03-28T22:32:48.186625,2026-04-24T22:32:48.186625,Pending,,Urgent,101.56
DELIVERY_003082,VER_TITLE_004852_000,CLIENT_00119,DP_00016,2026-05-11T22:32:48.187325,2026-06-06T22:32:48.187325,Delayed,,Medium,369.37
DELIVERY_003083,VER_TITLE_002834_004,CLIENT_00159,DP_00130,2026-03-19T22:32:48.188066,2026-04-08T22:32:48.188066,Pending,,Low,296.92
DELIVERY_003084,VER_TITLE_003919_000,CLIENT_00011,DP_00145,2026-04-30T22:32:48.188806,2026-05-24T22:32:48.188806,Failed,,High,203.64
DELIVERY_003085,VER_TITLE_002116_002,CLIENT_00178,DP_00113,2026-05-09T22:32:48.189526,2026-06-07T22:32:48.189526,Failed,,High,25.33
DELIVERY_003086,VER_TITLE_004530_003,CLIENT_00190,DP_00116,2026-04-04T22:32:48.190285,2026-04-26T22:32:48.190285,Pending,,Medium,410.61
DELIVERY_003087,VER_TITLE_000198_001,CLIENT_00074,DP_00007,2026-03-23T22:32:48.190979,2026-04-01T22:32:48.190979,Delayed,,Medium,82.6
DELIVERY_003088,VER_TITLE_001994_000,CLIENT_00022,DP_00147,2026-04-19T22:32:48.191740,2026-05-19T22:32:48.191740,In Progress,,High,250.42
DELIVERY_003089,VER_TITLE_004779_001,CLIENT_00044,DP_00049,2026-02-26T22:32:48.192526,2026-03-06T22:32:48.192526,Failed,,Low,317.53
DELIVERY_003090,VER_TITLE_000575_000,CLIENT_00094,DP_00125,2026-04-28T22:32:48.193273,2026-05-28T22:32:48.193273,In Progress,,Urgent,487.2
DELIVERY_003091,VER_TITLE_004971_002,CLIENT_00034,DP_00072,2026-03-04T22:32:48.194010,2026-03-17T22:32:48.194010,Pending,,Medium,143.46
DELIVERY_003092,VER_TITLE_003310_005,CLIENT_00009,DP_00022,2026-04-10T22:32:48.194695,2026-05-07T22:32:48.194695,In Progress,,Medium,388.25
DELIVERY_003093,VER_TITLE_000920_003,CLIENT_00023,DP_00115,2026-02-23T22:32:48.195404,2026-03-15T22:32:48.195404,In Progress,,High,476.17
DELIVERY_003094,VER_TITLE_002531_001,CLIENT_00173,DP_00083,2026-04-21T22:32:48.196194,2026-05-14T22:32:48.196194,In Progress,,Medium,363.68
DELIVERY_003095,VER_TITLE_001096_003,CLIENT_00186,DP_00061,2026-03-29T22:32:48.196971,2026-04-17T22:32:48.196971,Failed,,Low,156.15
DELIVERY_003096,VER_TITLE_001001_004,CLIENT_00093,DP_00087,2026-03-19T22:32:48.197760,2026-04-11T22:32:48.197760,Delayed,,High,418.25
DELIVERY_003097,VER_TITLE_004238_004,CLIENT_00145,DP_00033,2026-04-24T22:32:48.198457,2026-05-21T22:32:48.198457,Failed,,High,65.46
DELIVERY_003098,VER_TITLE_001914_002,CLIENT_00065,DP_00028,2026-05-22T22:32:48.199161,2026-06-01T22:32:48.199161,In Progress,,High,274.37
DELIVERY_003099,VER_TITLE_004400_002,CLIENT_00066,DP_00099,2026-03-30T22:32:48.199893,2026-04-24T22:32:48.199893,Pending,,High,420.11
DELIVERY_003100,VER_TITLE_004471_002,CLIENT_00133,DP_00045,2026-04-13T22:32:48.200579,2026-05-02T22:32:48.200579,Delayed,,High,100.45
DELIVERY_003101,VER_TITLE_002826_000,CLIENT_00136,DP_00102,2026-05-01T22:32:48.201310,2026-05-26T22:32:48.201310,In Progress,,Medium,187.3
DELIVERY_003102,VER_TITLE_004617_001,CLIENT_00041,DP_00017,2026-02-28T22:32:48.202026,2026-03-20T22:32:48.202026,In Progress,,Urgent,362.98
DELIVERY_003103,VER_TITLE_004020_002,CLIENT_00149,DP_00059,2026-03-08T22:32:48.202705,2026-03-18T22:32:48.202705,Delayed,,Urgent,360.63
DELIVERY_003104,VER_TITLE_001719_001,CLIENT_00037,DP_00067,2026-03-15T22:32:48.203427,2026-03-27T22:32:48.203427,Failed,,High,308.89
DELIVERY_003105,VER_TITLE_001110_000,CLIENT_00000,DP_00054,2026-05-04T22:32:48.204136,2026-05-23T22:32:48.204136,Completed,2026-05-15T22:32:48.204153,Urgent,92.21
DELIVERY_003106,VER_TITLE_002616_001,CLIENT_00042,DP_00128,2026-05-13T22:32:48.204818,2026-05-30T22:32:48.204818,Failed,,Low,283.71
DELIVERY_003107,VER_TITLE_004684_000,CLIENT_00152,DP_00021,2026-04-26T22:32:48.205555,2026-05-02T22:32:48.205555,In Progress,,Urgent,257.88
DELIVERY_003108,VER_TITLE_000554_000,CLIENT_00041,DP_00074,2026-03-25T22:32:48.206271,2026-04-18T22:32:48.206271,Failed,,Medium,392.61
DELIVERY_003109,VER_TITLE_003561_000,CLIENT_00172,DP_00022,2026-03-10T22:32:48.206981,2026-04-05T22:32:48.206981,Completed,2026-05-22T22:32:48.207000,Medium,23.93
DELIVERY_003110,VER_TITLE_001182_003,CLIENT_00018,DP_00139,2026-03-03T22:32:48.207711,2026-03-26T22:32:48.207711,In Progress,,High,225.41
DELIVERY_003111,VER_TITLE_001037_002,CLIENT_00192,DP_00015,2026-04-08T22:32:48.208385,2026-04-29T22:32:48.208385,In Progress,,Medium,358.38
DELIVERY_003112,VER_TITLE_004774_005,CLIENT_00163,DP_00114,2026-05-19T22:32:48.209066,2026-06-15T22:32:48.209066,Completed,2026-05-18T22:32:48.209084,Medium,133.71
DELIVERY_003113,VER_TITLE_001140_005,CLIENT_00168,DP_00091,2026-05-02T22:32:48.209799,2026-05-27T22:32:48.209799,Delayed,,Low,436.94
DELIVERY_003114,VER_TITLE_000657_002,CLIENT_00056,DP_00129,2026-05-10T22:32:48.210508,2026-05-31T22:32:48.210508,Delayed,,Medium,358.43
DELIVERY_003115,VER_TITLE_003313_001,CLIENT_00153,DP_00005,2026-04-04T22:32:48.211193,2026-04-24T22:32:48.211193,In Progress,,Medium,260.15
DELIVERY_003116,VER_TITLE_003584_001,CLIENT_00124,DP_00011,2026-03-12T22:32:48.211934,2026-03-25T22:32:48.211934,Delayed,,Medium,272.55
DELIVERY_003117,VER_TITLE_000883_000,CLIENT_00067,DP_00053,2026-05-20T22:32:48.212606,2026-06-06T22:32:48.212606,Failed,,Low,423.33
DELIVERY_003118,VER_TITLE_003141_000,CLIENT_00042,DP_00115,2026-05-15T22:32:48.213290,2026-05-30T22:32:48.213290,Failed,,Low,320.62
DELIVERY_003119,VER_TITLE_001036_003,CLIENT_00096,DP_00102,2026-03-03T22:32:48.214410,2026-03-28T22:32:48.214410,Completed,2026-05-18T22:32:48.214640,Medium,102.96
DELIVERY_003120,VER_TITLE_000992_001,CLIENT_00094,DP_00014,2026-03-01T22:32:48.216672,2026-03-30T22:32:48.216672,Pending,,High,457.78
DELIVERY_003121,VER_TITLE_004992_000,CLIENT_00028,DP_00033,2026-05-09T22:32:48.217787,2026-06-06T22:32:48.217787,Failed,,High,136.73
DELIVERY_003122,VER_TITLE_002562_003,CLIENT_00064,DP_00088,2026-03-13T22:32:48.218438,2026-03-23T22:32:48.218438,Delayed,,Low,178.58
DELIVERY_003123,VER_TITLE_002502_001,CLIENT_00138,DP_00110,2026-03-27T22:32:48.219109,2026-04-04T22:32:48.219109,Completed,2026-05-21T22:32:48.219128,Urgent,41.35
DELIVERY_003124,VER_TITLE_004798_002,CLIENT_00022,DP_00097,2026-04-19T22:32:48.219851,2026-05-09T22:32:48.219851,Failed,,Medium,249.79
DELIVERY_003125,VER_TITLE_003089_001,CLIENT_00050,DP_00016,2026-03-29T22:32:48.220607,2026-04-05T22:32:48.220607,Delayed,,Low,254.49
DELIVERY_003126,VER_TITLE_002109_000,CLIENT_00066,DP_00079,2026-05-19T22:32:48.221354,2026-05-31T22:32:48.221354,In Progress,,High,348.6
DELIVERY_003127,VER_TITLE_004202_001,CLIENT_00198,DP_00127,2026-05-01T22:32:48.222411,2026-05-19T22:32:48.222411,Completed,2026-05-17T22:32:48.222437,Urgent,98.67
DELIVERY_003128,VER_TITLE_000337_000,CLIENT_00042,DP_00137,2026-03-08T22:32:48.223145,2026-03-28T22:32:48.223145,Delayed,,Urgent,354.51
DELIVERY_003129,VER_TITLE_002040_002,CLIENT_00067,DP_00088,2026-05-10T22:32:48.223900,2026-05-29T22:32:48.223900,Delayed,,Urgent,496.32
DELIVERY_003130,VER_TITLE_001038_001,CLIENT_00045,DP_00137,2026-05-20T22:32:48.224621,2026-06-09T22:32:48.224621,Delayed,,Low,165.8
DELIVERY_003131,VER_TITLE_001077_000,CLIENT_00028,DP_00069,2026-02-22T22:32:48.225417,2026-03-18T22:32:48.225417,Failed,,Low,348.75
DELIVERY_003132,VER_TITLE_000228_003,CLIENT_00018,DP_00068,2026-04-29T22:32:48.226208,2026-05-08T22:32:48.226208,Delayed,,Low,272.95
DELIVERY_003133,VER_TITLE_001191_001,CLIENT_00168,DP_00128,2026-05-05T22:32:48.226952,2026-06-01T22:32:48.226952,Completed,2026-05-18T22:32:48.226974,Urgent,51.84
DELIVERY_003134,VER_TITLE_004281_000,CLIENT_00084,DP_00045,2026-05-21T22:32:48.227743,2026-05-29T22:32:48.227743,Completed,2026-05-15T22:32:48.227766,Medium,69.79
DELIVERY_003135,VER_TITLE_000319_000,CLIENT_00156,DP_00041,2026-02-22T22:32:48.228451,2026-03-18T22:32:48.228451,Failed,,Low,297.47
DELIVERY_003136,VER_TITLE_000195_001,CLIENT_00148,DP_00078,2026-04-18T22:32:48.229202,2026-05-09T22:32:48.229202,Pending,,High,447.06
DELIVERY_003137,VER_TITLE_004557_003,CLIENT_00037,DP_00128,2026-03-13T22:32:48.229914,2026-04-05T22:32:48.229914,Delayed,,Medium,384.33
DELIVERY_003138,VER_TITLE_002457_000,CLIENT_00029,DP_00020,2026-04-10T22:32:48.230678,2026-04-16T22:32:48.230678,Completed,2026-05-19T22:32:48.230697,Low,333.94
DELIVERY_003139,VER_TITLE_003975_001,CLIENT_00125,DP_00006,2026-03-25T22:32:48.231404,2026-04-10T22:32:48.231404,In Progress,,Low,184.7
DELIVERY_003140,VER_TITLE_004654_001,CLIENT_00081,DP_00005,2026-03-26T22:32:48.232086,2026-04-19T22:32:48.232086,Delayed,,Medium,339.99
DELIVERY_003141,VER_TITLE_001613_000,CLIENT_00129,DP_00008,2026-05-20T22:32:48.232784,2026-05-30T22:32:48.232784,Failed,,High,120.28
DELIVERY_003142,VER_TITLE_003845_000,CLIENT_00100,DP_00015,2026-04-15T22:32:48.233508,2026-05-04T22:32:48.233508,Delayed,,High,137.15
DELIVERY_003143,VER_TITLE_000793_002,CLIENT_00031,DP_00034,2026-03-02T22:32:48.234426,2026-03-23T22:32:48.234426,In Progress,,High,409.42
DELIVERY_003144,VER_TITLE_000226_001,CLIENT_00100,DP_00068,2026-05-02T22:32:48.235177,2026-05-29T22:32:48.235177,Delayed,,Medium,487.25
DELIVERY_003145,VER_TITLE_000906_002,CLIENT_00062,DP_00148,2026-04-19T22:32:48.235980,2026-05-14T22:32:48.235980,Delayed,,Low,210.77
DELIVERY_003146,VER_TITLE_003072_001,CLIENT_00111,DP_00072,2026-03-11T22:32:48.237063,2026-03-25T22:32:48.237063,Delayed,,Low,375.4
DELIVERY_003147,VER_TITLE_003149_000,CLIENT_00158,DP_00076,2026-04-28T22:32:48.238063,2026-05-11T22:32:48.238063,Completed,2026-05-14T22:32:48.238090,Low,300.66
DELIVERY_003148,VER_TITLE_001010_001,CLIENT_00157,DP_00008,2026-05-13T22:32:48.238795,2026-06-06T22:32:48.238795,In Progress,,Medium,476.61
DELIVERY_003149,VER_TITLE_001431_000,CLIENT_00197,DP_00081,2026-04-22T22:32:48.239558,2026-04-30T22:32:48.239558,In Progress,,Urgent,465.94
DELIVERY_003150,VER_TITLE_004036_000,CLIENT_00143,DP_00054,2026-05-13T22:32:48.240271,2026-05-30T22:32:48.240271,Pending,,Low,52.35
DELIVERY_003151,VER_TITLE_002734_005,CLIENT_00036,DP_00031,2026-03-19T22:32:48.241069,2026-03-30T22:32:48.241069,Completed,2026-05-20T22:32:48.241087,Medium,167.31
DELIVERY_003152,VER_TITLE_004530_004,CLIENT_00159,DP_00052,2026-03-31T22:32:48.241690,2026-04-07T22:32:48.241690,Failed,,High,25.51
DELIVERY_003153,VER_TITLE_003234_005,CLIENT_00047,DP_00081,2026-04-30T22:32:48.242351,2026-05-11T22:32:48.242351,Failed,,Medium,384.04
DELIVERY_003154,VER_TITLE_003287_005,CLIENT_00134,DP_00103,2026-04-27T22:32:48.243072,2026-05-17T22:32:48.243072,Completed,2026-05-20T22:32:48.243091,Low,491.24
DELIVERY_003155,VER_TITLE_001551_002,CLIENT_00019,DP_00024,2026-04-06T22:32:48.243754,2026-05-06T22:32:48.243754,Pending,,Urgent,480.05
DELIVERY_003156,VER_TITLE_004230_003,CLIENT_00056,DP_00071,2026-03-17T22:32:48.244521,2026-04-10T22:32:48.244521,Failed,,Urgent,467.47
DELIVERY_003157,VER_TITLE_003417_003,CLIENT_00069,DP_00125,2026-05-01T22:32:48.245341,2026-05-14T22:32:48.245341,Delayed,,High,166.18
DELIVERY_003158,VER_TITLE_003564_002,CLIENT_00039,DP_00059,2026-05-08T22:32:48.246130,2026-05-23T22:32:48.246130,Pending,,High,220.52
DELIVERY_003159,VER_TITLE_001211_000,CLIENT_00043,DP_00129,2026-05-02T22:32:48.246888,2026-05-16T22:32:48.246888,Pending,,Low,20.13
DELIVERY_003160,VER_TITLE_004852_001,CLIENT_00192,DP_00049,2026-04-09T22:32:48.247622,2026-05-09T22:32:48.247622,Completed,2026-05-15T22:32:48.247642,High,22.59
DELIVERY_003161,VER_TITLE_004287_004,CLIENT_00024,DP_00124,2026-02-23T22:32:48.248364,2026-03-24T22:32:48.248364,In Progress,,Low,435.21
DELIVERY_003162,VER_TITLE_002111_000,CLIENT_00168,DP_00047,2026-04-14T22:32:48.249124,2026-05-08T22:32:48.249124,Delayed,,Urgent,179.44
DELIVERY_003163,VER_TITLE_002869_000,CLIENT_00137,DP_00028,2026-03-29T22:32:48.249810,2026-04-11T22:32:48.249810,Completed,2026-05-22T22:32:48.249828,Medium,216.97
DELIVERY_003164,VER_TITLE_001123_004,CLIENT_00088,DP_00098,2026-05-22T22:32:48.250544,2026-06-04T22:32:48.250544,Completed,2026-05-14T22:32:48.250563,Low,53.17
DELIVERY_003165,VER_TITLE_001535_003,CLIENT_00139,DP_00028,2026-04-04T22:32:48.251322,2026-04-09T22:32:48.251322,Failed,,Low,80.59
DELIVERY_003166,VER_TITLE_004898_002,CLIENT_00025,DP_00056,2026-05-20T22:32:48.252022,2026-05-25T22:32:48.252022,Delayed,,Medium,28.57
DELIVERY_003167,VER_TITLE_001934_001,CLIENT_00137,DP_00058,2026-04-26T22:32:48.252794,2026-05-08T22:32:48.252794,Pending,,Medium,118.81
DELIVERY_003168,VER_TITLE_002666_002,CLIENT_00112,DP_00042,2026-04-09T22:32:48.253521,2026-04-30T22:32:48.253521,Delayed,,Low,97.85
DELIVERY_003169,VER_TITLE_004144_002,CLIENT_00181,DP_00068,2026-04-13T22:32:48.254207,2026-05-04T22:32:48.254207,Failed,,Urgent,252.39
DELIVERY_003170,VER_TITLE_004819_001,CLIENT_00194,DP_00147,2026-03-09T22:32:48.254999,2026-03-25T22:32:48.254999,Delayed,,Urgent,151.1
DELIVERY_003171,VER_TITLE_002965_003,CLIENT_00088,DP_00150,2026-03-17T22:32:48.255686,2026-03-28T22:32:48.255686,Failed,,Low,248.75
DELIVERY_003172,VER_TITLE_001527_001,CLIENT_00021,DP_00038,2026-04-19T22:32:48.256427,2026-05-19T22:32:48.256427,In Progress,,Low,280.95
DELIVERY_003173,VER_TITLE_002808_002,CLIENT_00081,DP_00136,2026-04-02T22:32:48.257161,2026-04-19T22:32:48.257161,In Progress,,Urgent,165.18
DELIVERY_003174,VER_TITLE_003894_003,CLIENT_00075,DP_00086,2026-04-13T22:32:48.257865,2026-04-22T22:32:48.257865,Completed,2026-05-19T22:32:48.257882,Medium,386.24
DELIVERY_003175,VER_TITLE_003275_001,CLIENT_00019,DP_00100,2026-03-02T22:32:48.258561,2026-03-23T22:32:48.258561,Pending,,Low,419.37
DELIVERY_003176,VER_TITLE_004153_001,CLIENT_00043,DP_00130,2026-05-18T22:32:48.259291,2026-06-02T22:32:48.259291,Delayed,,High,400.34
DELIVERY_003177,VER_TITLE_003648_000,CLIENT_00154,DP_00060,2026-05-11T22:32:48.259980,2026-05-20T22:32:48.259980,Pending,,Urgent,200.84
DELIVERY_003178,VER_TITLE_002430_001,CLIENT_00132,DP_00100,2026-04-05T22:32:48.260701,2026-04-13T22:32:48.260701,In Progress,,Low,184.21
DELIVERY_003179,VER_TITLE_001433_003,CLIENT_00157,DP_00095,2026-03-07T22:32:48.261440,2026-03-15T22:32:48.261440,Delayed,,Medium,360.25
DELIVERY_003180,VER_TITLE_004321_003,CLIENT_00030,DP_00029,2026-03-10T22:32:48.262122,2026-03-20T22:32:48.262122,Completed,2026-05-16T22:32:48.262138,Medium,111.52
DELIVERY_003181,VER_TITLE_000904_002,CLIENT_00199,DP_00068,2026-05-19T22:32:48.262856,2026-05-27T22:32:48.262856,Completed,2026-05-17T22:32:48.262875,Low,482.36
DELIVERY_003182,VER_TITLE_004465_001,CLIENT_00031,DP_00064,2026-04-10T22:32:48.263590,2026-05-07T22:32:48.263590,Completed,2026-05-21T22:32:48.263609,Medium,461.51
DELIVERY_003183,VER_TITLE_003626_004,CLIENT_00024,DP_00026,2026-04-26T22:32:48.264299,2026-05-25T22:32:48.264299,In Progress,,Medium,301.6
DELIVERY_003184,VER_TITLE_002457_002,CLIENT_00021,DP_00061,2026-04-03T22:32:48.265058,2026-04-14T22:32:48.265058,Delayed,,Urgent,60.98
DELIVERY_003185,VER_TITLE_003565_000,CLIENT_00090,DP_00127,2026-02-24T22:32:48.265764,2026-03-07T22:32:48.265764,In Progress,,Medium,215.81
DELIVERY_003186,VER_TITLE_000299_001,CLIENT_00198,DP_00062,2026-03-31T22:32:48.266507,2026-04-14T22:32:48.266507,Failed,,Low,256.85
DELIVERY_003187,VER_TITLE_002429_000,CLIENT_00086,DP_00063,2026-03-02T22:32:48.267241,2026-03-13T22:32:48.267241,In Progress,,Low,60.17
DELIVERY_003188,VER_TITLE_004464_002,CLIENT_00092,DP_00040,2026-04-06T22:32:48.267926,2026-04-16T22:32:48.267926,In Progress,,Urgent,81.66
DELIVERY_003189,VER_TITLE_001735_003,CLIENT_00000,DP_00148,2026-04-10T22:32:48.268622,2026-04-25T22:32:48.268622,Completed,2026-05-18T22:32:48.268640,Medium,270.77
DELIVERY_003190,VER_TITLE_001430_001,CLIENT_00011,DP_00043,2026-05-22T22:32:48.269370,2026-06-13T22:32:48.269370,In Progress,,Low,387.57
DELIVERY_003191,VER_TITLE_001953_002,CLIENT_00055,DP_00100,2026-04-13T22:32:48.270051,2026-05-03T22:32:48.270051,Delayed,,Medium,205.09
DELIVERY_003192,VER_TITLE_001315_005,CLIENT_00143,DP_00064,2026-05-21T22:32:48.270774,2026-06-02T22:32:48.270774,Completed,2026-05-18T22:32:48.270794,Urgent,339.65
DELIVERY_003193,VER_TITLE_003681_000,CLIENT_00011,DP_00133,2026-03-24T22:32:48.271467,2026-04-07T22:32:48.271467,In Progress,,Low,140.42
DELIVERY_003194,VER_TITLE_002267_001,CLIENT_00097,DP_00094,2026-03-25T22:32:48.272158,2026-04-17T22:32:48.272158,Failed,,Low,451.21
DELIVERY_003195,VER_TITLE_004385_000,CLIENT_00036,DP_00101,2026-05-13T22:32:48.272897,2026-06-02T22:32:48.272897,Failed,,High,480.1
DELIVERY_003196,VER_TITLE_001600_004,CLIENT_00130,DP_00123,2026-03-22T22:32:48.273587,2026-04-02T22:32:48.273587,Pending,,High,346.53
DELIVERY_003197,VER_TITLE_004036_005,CLIENT_00071,DP_00144,2026-03-12T22:32:48.274276,2026-03-17T22:32:48.274276,Delayed,,Medium,366.95
DELIVERY_003198,VER_TITLE_004157_001,CLIENT_00070,DP_00026,2026-04-17T22:32:48.275063,2026-05-03T22:32:48.275063,Completed,2026-05-16T22:32:48.275085,High,322.09
DELIVERY_003199,VER_TITLE_004493_002,CLIENT_00152,DP_00100,2026-05-07T22:32:48.275934,2026-06-01T22:32:48.275934,In Progress,,High,317.16
DELIVERY_003200,VER_TITLE_002956_005,CLIENT_00153,DP_00146,2026-03-28T22:32:48.276691,2026-04-05T22:32:48.276691,Pending,,Low,314.76
DELIVERY_003201,VER_TITLE_003639_000,CLIENT_00137,DP_00002,2026-04-28T22:32:48.278027,2026-05-26T22:32:48.278027,Failed,,Low,41.72
DELIVERY_003202,VER_TITLE_003374_001,CLIENT_00108,DP_00079,2026-03-11T22:32:48.278977,2026-04-08T22:32:48.278977,Pending,,High,341.67
DELIVERY_003203,VER_TITLE_002109_002,CLIENT_00142,DP_00134,2026-04-09T22:32:48.279655,2026-05-09T22:32:48.279655,Failed,,High,373.96
DELIVERY_003204,VER_TITLE_004092_001,CLIENT_00076,DP_00050,2026-04-21T22:32:48.280331,2026-05-21T22:32:48.280331,Completed,2026-05-22T22:32:48.280350,High,293.07
DELIVERY_003205,VER_TITLE_001822_001,CLIENT_00116,DP_00117,2026-04-26T22:32:48.281085,2026-05-07T22:32:48.281085,Completed,2026-05-16T22:32:48.281104,Medium,206.97
DELIVERY_003206,VER_TITLE_000834_002,CLIENT_00082,DP_00059,2026-04-26T22:32:48.281797,2026-05-18T22:32:48.281797,Pending,,Medium,471.31
DELIVERY_003207,VER_TITLE_004660_003,CLIENT_00068,DP_00036,2026-05-20T22:32:48.282494,2026-05-29T22:32:48.282494,Pending,,Low,197.15
DELIVERY_003208,VER_TITLE_000657_001,CLIENT_00142,DP_00047,2026-05-09T22:32:48.283232,2026-05-18T22:32:48.283232,Completed,2026-05-21T22:32:48.283250,Medium,257.84
DELIVERY_003209,VER_TITLE_001181_005,CLIENT_00046,DP_00071,2026-04-16T22:32:48.283929,2026-05-05T22:32:48.283929,Delayed,,Urgent,98.25
DELIVERY_003210,VER_TITLE_004083_003,CLIENT_00189,DP_00082,2026-05-08T22:32:48.284682,2026-05-19T22:32:48.284682,In Progress,,Medium,348.56
DELIVERY_003211,VER_TITLE_003907_003,CLIENT_00027,DP_00026,2026-05-21T22:32:48.285379,2026-05-29T22:32:48.285379,Completed,2026-05-22T22:32:48.285396,Medium,434.44
DELIVERY_003212,VER_TITLE_004142_000,CLIENT_00057,DP_00069,2026-05-17T22:32:48.286129,2026-06-03T22:32:48.286129,Pending,,Medium,39.37
DELIVERY_003213,VER_TITLE_003285_001,CLIENT_00110,DP_00136,2026-03-14T22:32:48.286855,2026-04-11T22:32:48.286855,In Progress,,High,232.06
DELIVERY_003214,VER_TITLE_002336_000,CLIENT_00148,DP_00077,2026-05-22T22:32:48.287551,2026-06-13T22:32:48.287551,Pending,,Medium,452.98
DELIVERY_003215,VER_TITLE_002060_002,CLIENT_00103,DP_00141,2026-05-05T22:32:48.288242,2026-05-17T22:32:48.288242,Failed,,Urgent,62.06
DELIVERY_003216,VER_TITLE_002771_000,CLIENT_00111,DP_00082,2026-05-14T22:32:48.288998,2026-05-21T22:32:48.288998,Delayed,,Medium,16.37
DELIVERY_003217,VER_TITLE_001499_001,CLIENT_00150,DP_00025,2026-02-22T22:32:48.289702,2026-03-03T22:32:48.289702,Failed,,Urgent,141.76
DELIVERY_003218,VER_TITLE_002616_004,CLIENT_00084,DP_00063,2026-04-26T22:32:48.290411,2026-05-20T22:32:48.290411,Pending,,Medium,466.86
DELIVERY_003219,VER_TITLE_004105_001,CLIENT_00185,DP_00065,2026-03-23T22:32:48.291148,2026-04-08T22:32:48.291148,Delayed,,Urgent,73.25
DELIVERY_003220,VER_TITLE_003318_000,CLIENT_00163,DP_00033,2026-03-21T22:32:48.291845,2026-04-14T22:32:48.291845,Delayed,,Urgent,50.08
