version_id,title_id,version_type,resolution,frame_rate,audio_channels,hdr_format,file_size_gb,is_localized,created_date
VER_TITLE_001430_000,TITLE_001430,Localized,4K,50,Atmos,None,199.74,True,2025-06-14 22:32:42.007533
VER_TITLE_001430_001,TITLE_001430,Edited,8K,29.97,5.1,HDR10,280.13,True,2025-12-26 22:32:42.007538
VER_TITLE_001430_002,TITLE_001430,Original,4K,24,Atmos,SDR,62.68,False,2025-09-22 22:32:42.007542
VER_TITLE_001430_003,TITLE_001430,Edited,4K,50,7.1,Dolby Vision,37.52,False,2025-09-02 22:32:42.007546
VER_TITLE_001431_000,TITLE_001431,Original,4K,23.976,Atmos,HDR10,429.44,True,2026-03-30 22:32:42.007569
VER_TITLE_001431_001,TITLE_001431,Original,4K,30,Atmos,None,109.12,False,2026-01-13 22:32:42.007573
VER_TITLE_001431_002,TITLE_001431,Original,4K,25,2.0,HDR10+,146.73,False,2026-01-28 22:32:42.007577
VER_TITLE_001432_000,TITLE_001432,Remastered,8K,60,2.0,HDR10+,292.47,True,2026-04-20 22:32:42.007600
VER_TITLE_001432_001,TITLE_001432,Remastered,8K,30,Atmos,HDR10,450.85,False,2025-12-05 22:32:42.007604
VER_TITLE_001433_000,TITLE_001433,Localized,8K,29.97,5.1,SDR,372.33,True,2025-10-04 22:32:42.007627
VER_TITLE_001433_001,TITLE_001433,Remastered,4K,24,7.1,HDR10,354.3,False,2026-01-17 22:32:42.007632
VER_TITLE_001433_002,TITLE_001433,Original,8K,25,5.1,Dolby Vision,112.11,True,2025-12-14 22:32:42.007636
VER_TITLE_001433_003,TITLE_001433,Edited,HD,24,7.1,HDR10,447.89,True,2025-09-10 22:32:42.007642
VER_TITLE_001434_000,TITLE_001434,Localized,HD,24,7.1,HDR10,92.43,True,2026-02-06 22:32:42.007666
VER_TITLE_001434_001,TITLE_001434,Remastered,HD,30,7.1,Dolby Vision,384.27,True,2025-10-26 22:32:42.007671
VER_TITLE_001434_002,TITLE_001434,Remastered,4K,24,5.1,SDR,150.42,True,2025-11-21 22:32:42.007676
VER_TITLE_001434_003,TITLE_001434,Remastered,8K,29.97,7.1,None,261.4,True,2025-06-30 22:32:42.007681
VER_TITLE_001435_000,TITLE_001435,Localized,HD,29.97,2.0,HDR10,451.95,False,2025-07-02 22:32:42.007705
VER_TITLE_001435_001,TITLE_001435,Localized,8K,29.97,2.0,SDR,187.83,True,2025-11-20 22:32:42.007710
VER_TITLE_001435_002,TITLE_001435,Original,8K,23.976,7.1,Dolby Vision,490.04,True,2026-02-06 22:32:42.007715
VER_TITLE_001436_000,TITLE_001436,Remastered,HD,24,2.0,None,24.66,True,2025-09-13 22:32:42.007740
VER_TITLE_001436_001,TITLE_001436,Remastered,8K,24,5.1,Dolby Vision,45.77,True,2025-12-16 22:32:42.007745
VER_TITLE_001436_002,TITLE_001436,Edited,4K,29.97,7.1,SDR,342.09,True,2026-02-07 22:32:42.007750
VER_TITLE_001436_003,TITLE_001436,Remastered,4K,30,7.1,HDR10,226.48,True,2025-11-24 22:32:42.007754
VER_TITLE_001436_004,TITLE_001436,Edited,4K,60,5.1,Dolby Vision,273.18,True,2026-01-29 22:32:42.007758
VER_TITLE_001437_000,TITLE_001437,Edited,HD,60,5.1,HDR10,19.02,False,2025-09-18 22:32:42.007783
VER_TITLE_001437_001,TITLE_001437,Localized,HD,25,5.1,Dolby Vision,67.19,False,2025-09-03 22:32:42.007788
VER_TITLE_001437_002,TITLE_001437,Edited,HD,23.976,2.0,HDR10,378.67,True,2025-07-06 22:32:42.007793
VER_TITLE_001437_003,TITLE_001437,Edited,4K,23.976,2.0,Dolby Vision,355.44,True,2025-11-15 22:32:42.007797
VER_TITLE_001437_004,TITLE_001437,Localized,4K,30,5.1,SDR,278.52,False,2026-04-24 22:32:42.007801
VER_TITLE_001438_000,TITLE_001438,Edited,HD,30,Atmos,Dolby Vision,105.88,False,2026-03-20 22:32:42.007826
VER_TITLE_001438_001,TITLE_001438,Edited,4K,23.976,7.1,None,314.34,False,2025-10-02 22:32:42.007830
VER_TITLE_001438_002,TITLE_001438,Localized,8K,30,Atmos,None,347.22,False,2025-12-17 22:32:42.007835
VER_TITLE_001439_000,TITLE_001439,Edited,4K,29.97,2.0,Dolby Vision,487.75,True,2026-02-04 22:32:42.007860
VER_TITLE_001439_001,TITLE_001439,Localized,4K,30,2.0,HDR10,80.82,False,2026-03-10 22:32:42.007865
VER_TITLE_001439_002,TITLE_001439,Edited,4K,25,Atmos,HDR10+,110.14,True,2025-12-03 22:32:42.007869
VER_TITLE_001440_000,TITLE_001440,Remastered,HD,29.97,2.0,SDR,409.84,False,2025-09-01 22:32:42.007905
VER_TITLE_001440_001,TITLE_001440,Remastered,8K,50,2.0,Dolby Vision,110.21,True,2026-03-25 22:32:42.007912
VER_TITLE_001441_000,TITLE_001441,Original,4K,60,7.1,HDR10,100.82,False,2025-06-22 22:32:42.007945
VER_TITLE_001442_000,TITLE_001442,Localized,8K,25,7.1,HDR10+,452.22,True,2025-09-19 22:32:42.007970
VER_TITLE_001442_001,TITLE_001442,Edited,4K,30,7.1,HDR10+,150.27,True,2025-11-03 22:32:42.007974
VER_TITLE_001443_000,TITLE_001443,Localized,8K,50,5.1,HDR10,249.79,True,2025-10-28 22:32:42.008002
VER_TITLE_001443_001,TITLE_001443,Edited,4K,25,2.0,Dolby Vision,262.07,True,2025-12-06 22:32:42.008007
VER_TITLE_001443_002,TITLE_001443,Localized,HD,23.976,5.1,SDR,431.07,False,2026-04-19 22:32:42.008011
VER_TITLE_001443_003,TITLE_001443,Remastered,8K,30,2.0,SDR,171.12,False,2025-05-25 22:32:42.008015
VER_TITLE_001443_004,TITLE_001443,Localized,8K,60,5.1,HDR10,51.77,True,2025-12-10 22:32:42.008019
VER_TITLE_001444_000,TITLE_001444,Localized,HD,50,Atmos,Dolby Vision,193.96,False,2025-09-10 22:32:42.008044
VER_TITLE_001444_001,TITLE_001444,Localized,HD,23.976,Atmos,SDR,133.78,False,2025-06-21 22:32:42.008048
VER_TITLE_001444_002,TITLE_001444,Edited,8K,50,7.1,HDR10+,242.23,True,2026-03-05 22:32:42.008052
VER_TITLE_001445_000,TITLE_001445,Edited,4K,29.97,Atmos,HDR10+,88.35,False,2026-03-30 22:32:42.008077
VER_TITLE_001445_001,TITLE_001445,Localized,8K,60,7.1,SDR,426.52,True,2025-10-29 22:32:42.008081
VER_TITLE_001445_002,TITLE_001445,Original,HD,25,5.1,Dolby Vision,430.9,False,2025-09-17 22:32:42.008088
VER_TITLE_001446_000,TITLE_001446,Edited,HD,23.976,7.1,SDR,231.0,True,2026-04-11 22:32:42.008116
VER_TITLE_001446_001,TITLE_001446,Localized,HD,30,2.0,None,164.23,True,2026-02-23 22:32:42.008121
VER_TITLE_001446_002,TITLE_001446,Remastered,8K,60,Atmos,HDR10+,266.16,True,2025-07-23 22:32:42.008125
VER_TITLE_001446_003,TITLE_001446,Edited,4K,60,Atmos,HDR10,68.85,True,2026-03-27 22:32:42.008130
VER_TITLE_001446_004,TITLE_001446,Remastered,8K,30,7.1,HDR10,362.14,True,2026-02-14 22:32:42.008134
VER_TITLE_001446_005,TITLE_001446,Remastered,HD,25,2.0,SDR,228.8,True,2026-02-27 22:32:42.008138
VER_TITLE_001447_000,TITLE_001447,Remastered,HD,29.97,2.0,SDR,382.24,False,2025-12-07 22:32:42.008169
VER_TITLE_001447_001,TITLE_001447,Original,8K,23.976,7.1,HDR10,222.53,False,2026-04-26 22:32:42.008174
VER_TITLE_001447_002,TITLE_001447,Edited,HD,50,5.1,HDR10+,32.52,False,2026-05-07 22:32:42.008179
VER_TITLE_001447_003,TITLE_001447,Remastered,8K,23.976,2.0,Dolby Vision,43.25,False,2025-09-27 22:32:42.008183
VER_TITLE_001448_000,TITLE_001448,Original,8K,50,Atmos,HDR10,80.71,False,2025-10-03 22:32:42.008210
VER_TITLE_001448_001,TITLE_001448,Edited,8K,50,7.1,Dolby Vision,193.44,False,2025-08-24 22:32:42.008214
VER_TITLE_001448_002,TITLE_001448,Original,4K,50,5.1,None,175.8,False,2025-10-07 22:32:42.008219
VER_TITLE_001448_003,TITLE_001448,Localized,8K,24,7.1,HDR10+,451.64,True,2026-05-06 22:32:42.008223
VER_TITLE_001448_004,TITLE_001448,Edited,4K,24,7.1,HDR10,241.34,True,2026-04-16 22:32:42.008228
VER_TITLE_001448_005,TITLE_001448,Localized,HD,24,2.0,SDR,462.67,False,2025-10-06 22:32:42.008233
VER_TITLE_001449_000,TITLE_001449,Localized,8K,24,5.1,HDR10+,340.64,False,2026-05-05 22:32:42.008308
VER_TITLE_001450_000,TITLE_001450,Edited,HD,29.97,Atmos,SDR,397.86,True,2025-12-28 22:32:42.008337
VER_TITLE_001450_001,TITLE_001450,Original,HD,60,Atmos,SDR,115.89,False,2025-07-09 22:32:42.008343
VER_TITLE_001450_002,TITLE_001450,Localized,8K,24,2.0,None,332.44,False,2025-07-07 22:32:42.008349
VER_TITLE_001450_003,TITLE_001450,Localized,8K,24,5.1,SDR,185.74,False,2026-01-11 22:32:42.008354
VER_TITLE_001450_004,TITLE_001450,Localized,8K,25,Atmos,SDR,482.76,True,2025-11-21 22:32:42.008359
VER_TITLE_001450_005,TITLE_001450,Edited,4K,25,Atmos,Dolby Vision,299.18,False,2025-11-21 22:32:42.008363
VER_TITLE_001451_000,TITLE_001451,Remastered,HD,25,2.0,Dolby Vision,261.35,False,2025-07-15 22:32:42.008391
VER_TITLE_001451_001,TITLE_001451,Edited,HD,30,Atmos,Dolby Vision,473.46,False,2026-02-07 22:32:42.008396
VER_TITLE_001451_002,TITLE_001451,Remastered,4K,50,5.1,SDR,232.55,True,2025-09-11 22:32:42.008400
VER_TITLE_001452_000,TITLE_001452,Remastered,4K,60,5.1,None,424.91,False,2026-02-16 22:32:42.008427
VER_TITLE_001452_001,TITLE_001452,Remastered,4K,23.976,5.1,HDR10+,470.93,True,2025-09-23 22:32:42.008431
VER_TITLE_001453_000,TITLE_001453,Remastered,8K,29.97,7.1,HDR10,177.04,False,2025-08-15 22:32:42.008456
VER_TITLE_001453_001,TITLE_001453,Remastered,4K,60,7.1,Dolby Vision,285.88,True,2026-04-29 22:32:42.008462
VER_TITLE_001453_002,TITLE_001453,Original,HD,23.976,2.0,SDR,26.53,False,2025-07-18 22:32:42.008466
VER_TITLE_001453_003,TITLE_001453,Original,8K,30,2.0,HDR10+,65.6,True,2026-03-14 22:32:42.008470
VER_TITLE_001453_004,TITLE_001453,Edited,4K,30,7.1,None,13.5,False,2025-12-20 22:32:42.008475
VER_TITLE_001454_000,TITLE_001454,Edited,HD,25,2.0,SDR,157.18,True,2026-05-18 22:32:42.008501
VER_TITLE_001454_001,TITLE_001454,Edited,HD,30,2.0,HDR10,355.59,False,2026-03-17 22:32:42.008505
VER_TITLE_001454_002,TITLE_001454,Edited,HD,29.97,5.1,Dolby Vision,196.67,False,2025-08-02 22:32:42.008510
VER_TITLE_001454_003,TITLE_001454,Original,4K,50,2.0,None,126.81,False,2025-06-05 22:32:42.008515
VER_TITLE_001454_004,TITLE_001454,Original,8K,24,7.1,None,37.14,True,2025-11-11 22:32:42.008519
VER_TITLE_001454_005,TITLE_001454,Remastered,HD,23.976,2.0,HDR10+,279.24,True,2025-10-15 22:32:42.008526
VER_TITLE_001455_000,TITLE_001455,Remastered,HD,23.976,5.1,None,206.51,False,2026-04-24 22:32:42.008552
VER_TITLE_001455_001,TITLE_001455,Original,4K,29.97,5.1,SDR,222.62,True,2025-09-18 22:32:42.008556
VER_TITLE_001455_002,TITLE_001455,Original,HD,25,7.1,Dolby Vision,101.27,True,2025-09-30 22:32:42.008561
VER_TITLE_001455_003,TITLE_001455,Edited,HD,50,2.0,HDR10,184.78,False,2025-09-20 22:32:42.008566
VER_TITLE_001456_000,TITLE_001456,Remastered,HD,30,7.1,Dolby Vision,358.09,True,2025-11-18 22:32:42.008591
VER_TITLE_001456_001,TITLE_001456,Remastered,8K,25,7.1,SDR,109.91,True,2026-04-19 22:32:42.008596
VER_TITLE_001456_002,TITLE_001456,Original,HD,23.976,7.1,HDR10,170.91,False,2026-02-11 22:32:42.008601
VER_TITLE_001456_003,TITLE_001456,Remastered,8K,25,5.1,HDR10,87.36,False,2025-12-23 22:32:42.008605
VER_TITLE_001457_000,TITLE_001457,Remastered,8K,23.976,5.1,SDR,346.53,True,2026-01-06 22:32:42.008631
VER_TITLE_001457_001,TITLE_001457,Original,4K,23.976,Atmos,HDR10+,311.63,False,2025-12-29 22:32:42.008636
VER_TITLE_001457_002,TITLE_001457,Remastered,8K,29.97,2.0,HDR10+,340.28,False,2025-09-13 22:32:42.008640
VER_TITLE_001458_000,TITLE_001458,Remastered,HD,30,2.0,SDR,135.21,True,2025-09-01 22:32:42.008667
VER_TITLE_001458_001,TITLE_001458,Original,4K,50,Atmos,HDR10,156.79,False,2025-07-11 22:32:42.008673
VER_TITLE_001458_002,TITLE_001458,Original,8K,25,7.1,HDR10+,133.1,False,2025-10-14 22:32:42.008677
VER_TITLE_001458_003,TITLE_001458,Remastered,HD,29.97,2.0,HDR10,137.17,True,2025-11-17 22:32:42.008682
VER_TITLE_001459_000,TITLE_001459,Original,8K,25,2.0,None,355.98,True,2025-06-15 22:32:42.008709
VER_TITLE_001459_001,TITLE_001459,Remastered,8K,23.976,Atmos,Dolby Vision,156.94,False,2025-06-13 22:32:42.008714
VER_TITLE_001459_002,TITLE_001459,Remastered,4K,50,2.0,SDR,86.09,False,2026-04-22 22:32:42.008719
VER_TITLE_001459_003,TITLE_001459,Original,HD,23.976,7.1,HDR10,215.47,True,2026-05-08 22:32:42.008724
VER_TITLE_001460_000,TITLE_001460,Edited,8K,29.97,Atmos,Dolby Vision,97.92,False,2026-02-21 22:32:42.008751
VER_TITLE_001460_001,TITLE_001460,Remastered,8K,25,Atmos,Dolby Vision,87.62,True,2026-03-12 22:32:42.008757
VER_TITLE_001460_002,TITLE_001460,Original,8K,24,7.1,Dolby Vision,49.95,False,2025-12-27 22:32:42.008761
VER_TITLE_001461_000,TITLE_001461,Edited,8K,23.976,Atmos,HDR10,295.21,False,2026-02-21 22:32:42.008786
VER_TITLE_001461_001,TITLE_001461,Original,8K,23.976,Atmos,HDR10,364.42,True,2025-07-22 22:32:42.008790
VER_TITLE_001461_002,TITLE_001461,Localized,4K,23.976,5.1,HDR10,407.74,True,2025-12-02 22:32:42.008795
VER_TITLE_001462_000,TITLE_001462,Original,4K,23.976,2.0,HDR10+,167.12,False,2025-09-21 22:32:42.008819
VER_TITLE_001462_001,TITLE_001462,Original,8K,23.976,5.1,None,122.68,False,2025-10-01 22:32:42.008823
VER_TITLE_001463_000,TITLE_001463,Original,4K,29.97,5.1,Dolby Vision,339.59,False,2025-07-28 22:32:42.008846
VER_TITLE_001463_001,TITLE_001463,Localized,4K,24,Atmos,HDR10+,301.93,False,2025-09-26 22:32:42.008851
VER_TITLE_001463_002,TITLE_001463,Remastered,8K,60,7.1,HDR10,179.37,True,2025-08-29 22:32:42.008855
VER_TITLE_001463_003,TITLE_001463,Original,4K,50,Atmos,SDR,270.05,True,2025-08-05 22:32:42.008860
VER_TITLE_001464_000,TITLE_001464,Edited,8K,60,7.1,Dolby Vision,272.19,False,2026-02-08 22:32:42.008884
VER_TITLE_001464_001,TITLE_001464,Remastered,HD,60,Atmos,HDR10,45.24,True,2026-01-25 22:32:42.008889
VER_TITLE_001464_002,TITLE_001464,Remastered,8K,24,7.1,Dolby Vision,423.8,False,2025-10-26 22:32:42.008895
VER_TITLE_001465_000,TITLE_001465,Edited,4K,60,2.0,SDR,124.14,False,2026-05-22 22:32:42.008922
VER_TITLE_001466_000,TITLE_001466,Remastered,8K,60,7.1,Dolby Vision,350.34,True,2026-02-02 22:32:42.008947
VER_TITLE_001466_001,TITLE_001466,Edited,HD,60,5.1,SDR,270.71,False,2026-04-22 22:32:42.008952
VER_TITLE_001467_000,TITLE_001467,Localized,4K,60,Atmos,SDR,481.99,True,2025-10-26 22:32:42.008975
VER_TITLE_001467_001,TITLE_001467,Localized,8K,25,Atmos,Dolby Vision,333.63,True,2026-04-24 22:32:42.008981
VER_TITLE_001467_002,TITLE_001467,Edited,8K,25,7.1,SDR,439.8,False,2025-12-12 22:32:42.008986
VER_TITLE_001467_003,TITLE_001467,Original,HD,23.976,Atmos,None,459.11,False,2025-12-01 22:32:42.008991
VER_TITLE_001468_000,TITLE_001468,Original,8K,23.976,7.1,Dolby Vision,366.37,False,2025-10-16 22:32:42.009015
VER_TITLE_001468_001,TITLE_001468,Original,4K,25,2.0,SDR,29.95,True,2025-11-27 22:32:42.009020
VER_TITLE_001469_000,TITLE_001469,Original,4K,23.976,2.0,None,390.36,False,2025-10-31 22:32:42.009064
VER_TITLE_001469_001,TITLE_001469,Edited,8K,24,5.1,SDR,69.69,False,2025-11-03 22:32:42.009070
VER_TITLE_001469_002,TITLE_001469,Remastered,4K,60,5.1,None,270.72,False,2025-09-09 22:32:42.009075
VER_TITLE_001469_003,TITLE_001469,Remastered,HD,30,5.1,SDR,448.23,False,2025-07-06 22:32:42.009080
VER_TITLE_001469_004,TITLE_001469,Localized,4K,30,Atmos,Dolby Vision,159.38,True,2025-11-30 22:32:42.009084
VER_TITLE_001469_005,TITLE_001469,Remastered,HD,50,Atmos,SDR,240.04,False,2026-01-16 22:32:42.009088
VER_TITLE_001470_000,TITLE_001470,Localized,HD,23.976,Atmos,None,455.15,False,2026-02-07 22:32:42.009118
VER_TITLE_001470_001,TITLE_001470,Remastered,HD,25,Atmos,SDR,445.63,True,2026-01-16 22:32:42.009123
VER_TITLE_001470_002,TITLE_001470,Localized,HD,29.97,7.1,SDR,101.52,True,2025-09-13 22:32:42.009128
VER_TITLE_001470_003,TITLE_001470,Edited,4K,30,Atmos,Dolby Vision,173.62,True,2025-05-25 22:32:42.009133
VER_TITLE_001471_000,TITLE_001471,Edited,4K,60,7.1,HDR10,282.59,False,2026-02-02 22:32:42.009158
VER_TITLE_001471_001,TITLE_001471,Localized,8K,24,7.1,HDR10+,145.43,False,2025-09-13 22:32:42.009163
VER_TITLE_001472_000,TITLE_001472,Original,4K,24,7.1,SDR,419.79,True,2025-11-21 22:32:42.009188
VER_TITLE_001472_001,TITLE_001472,Localized,HD,29.97,7.1,Dolby Vision,122.74,True,2026-04-02 22:32:42.009193
VER_TITLE_001472_002,TITLE_001472,Original,HD,29.97,2.0,HDR10+,183.28,False,2025-09-05 22:32:42.009198
VER_TITLE_001472_003,TITLE_001472,Original,8K,50,7.1,Dolby Vision,323.86,False,2026-04-30 22:32:42.009204
VER_TITLE_001472_004,TITLE_001472,Remastered,HD,30,Atmos,HDR10+,242.31,False,2025-12-08 22:32:42.009209
VER_TITLE_001472_005,TITLE_001472,Remastered,4K,29.97,7.1,HDR10+,201.92,True,2026-03-16 22:32:42.009214
VER_TITLE_001473_000,TITLE_001473,Remastered,HD,23.976,5.1,HDR10,285.6,False,2026-02-12 22:32:42.009239
VER_TITLE_001473_001,TITLE_001473,Remastered,4K,30,7.1,SDR,116.34,False,2026-05-05 22:32:42.009244
VER_TITLE_001473_002,TITLE_001473,Edited,4K,23.976,7.1,None,480.85,False,2025-11-27 22:32:42.009249
VER_TITLE_001473_003,TITLE_001473,Original,8K,24,2.0,HDR10,362.6,True,2025-09-28 22:32:42.009253
VER_TITLE_001473_004,TITLE_001473,Edited,HD,30,2.0,None,470.09,True,2026-04-26 22:32:42.009258
VER_TITLE_001474_000,TITLE_001474,Original,4K,60,7.1,HDR10+,90.73,True,2026-05-21 22:32:42.009283
VER_TITLE_001475_000,TITLE_001475,Original,HD,60,5.1,None,464.7,True,2026-03-08 22:32:42.009307
VER_TITLE_001475_001,TITLE_001475,Localized,HD,50,5.1,Dolby Vision,208.91,False,2025-08-24 22:32:42.009312
VER_TITLE_001475_002,TITLE_001475,Original,8K,23.976,Atmos,Dolby Vision,386.81,False,2025-06-09 22:32:42.009317
VER_TITLE_001475_003,TITLE_001475,Localized,4K,50,7.1,HDR10,391.26,False,2025-10-13 22:32:42.009321
VER_TITLE_001475_004,TITLE_001475,Remastered,HD,24,Atmos,Dolby Vision,189.41,True,2026-04-17 22:32:42.009326
VER_TITLE_001475_005,TITLE_001475,Remastered,4K,60,Atmos,SDR,495.73,True,2025-11-29 22:32:42.009330
VER_TITLE_001476_000,TITLE_001476,Localized,4K,25,Atmos,HDR10,470.83,False,2025-11-11 22:32:42.009355
VER_TITLE_001476_001,TITLE_001476,Localized,HD,24,2.0,SDR,69.0,False,2025-12-15 22:32:42.009360
VER_TITLE_001476_002,TITLE_001476,Edited,8K,25,7.1,None,204.96,True,2025-09-29 22:32:42.009365
VER_TITLE_001476_003,TITLE_001476,Localized,HD,23.976,5.1,None,220.94,True,2026-01-20 22:32:42.009369
VER_TITLE_001477_000,TITLE_001477,Remastered,4K,25,7.1,Dolby Vision,471.02,False,2026-05-08 22:32:42.009396
VER_TITLE_001478_000,TITLE_001478,Edited,HD,30,Atmos,HDR10+,267.82,True,2025-11-07 22:32:42.009420
VER_TITLE_001478_001,TITLE_001478,Remastered,8K,30,7.1,Dolby Vision,358.27,False,2026-03-13 22:32:42.009425
VER_TITLE_001478_002,TITLE_001478,Remastered,8K,25,Atmos,HDR10+,26.53,True,2025-09-19 22:32:42.009429
VER_TITLE_001478_003,TITLE_001478,Original,HD,60,7.1,HDR10,309.79,False,2025-12-08 22:32:42.009433
VER_TITLE_001478_004,TITLE_001478,Remastered,4K,24,5.1,HDR10,321.1,True,2025-09-23 22:32:42.009438
VER_TITLE_001479_000,TITLE_001479,Original,8K,30,Atmos,None,162.5,True,2025-09-24 22:32:42.009463
VER_TITLE_001479_001,TITLE_001479,Localized,8K,25,5.1,Dolby Vision,399.94,True,2025-09-09 22:32:42.009468
VER_TITLE_001480_000,TITLE_001480,Original,HD,29.97,7.1,Dolby Vision,110.71,False,2026-03-30 22:32:42.009494
VER_TITLE_001481_000,TITLE_001481,Localized,4K,30,7.1,None,131.82,False,2025-09-09 22:32:42.009519
VER_TITLE_001481_001,TITLE_001481,Localized,8K,50,2.0,Dolby Vision,79.02,True,2025-09-27 22:32:42.009524
VER_TITLE_001481_002,TITLE_001481,Original,HD,23.976,7.1,None,391.1,True,2026-01-29 22:32:42.009529
VER_TITLE_001481_003,TITLE_001481,Edited,4K,29.97,7.1,HDR10+,432.51,True,2025-10-11 22:32:42.009533
VER_TITLE_001481_004,TITLE_001481,Remastered,HD,23.976,7.1,None,389.8,False,2026-01-22 22:32:42.009537
VER_TITLE_001482_000,TITLE_001482,Localized,HD,30,5.1,Dolby Vision,18.11,False,2025-09-23 22:32:42.009562
VER_TITLE_001482_001,TITLE_001482,Localized,HD,50,7.1,HDR10,189.78,False,2025-06-30 22:32:42.009566
VER_TITLE_001482_002,TITLE_001482,Remastered,4K,50,2.0,HDR10,14.57,True,2025-06-05 22:32:42.009571
VER_TITLE_001482_003,TITLE_001482,Localized,4K,25,2.0,HDR10+,439.11,False,2026-04-13 22:32:42.009576
VER_TITLE_001483_000,TITLE_001483,Remastered,8K,30,2.0,HDR10+,20.92,True,2026-05-08 22:32:42.009602
VER_TITLE_001484_000,TITLE_001484,Original,4K,23.976,5.1,SDR,158.78,True,2026-03-28 22:32:42.009626
VER_TITLE_001484_001,TITLE_001484,Original,4K,29.97,2.0,None,46.08,False,2025-07-17 22:32:42.009631
VER_TITLE_001484_002,TITLE_001484,Remastered,4K,60,Atmos,HDR10+,234.48,True,2026-05-16 22:32:42.009635
VER_TITLE_001484_003,TITLE_001484,Edited,8K,23.976,Atmos,HDR10,451.85,True,2025-08-25 22:32:42.009639
VER_TITLE_001484_004,TITLE_001484,Original,8K,29.97,2.0,SDR,71.52,True,2026-04-13 22:32:42.009643
VER_TITLE_001484_005,TITLE_001484,Localized,HD,29.97,Atmos,SDR,283.89,False,2025-12-01 22:32:42.009648
VER_TITLE_001485_000,TITLE_001485,Original,HD,24,2.0,SDR,229.82,True,2025-11-13 22:32:42.009675
VER_TITLE_001486_000,TITLE_001486,Original,HD,60,5.1,Dolby Vision,55.01,True,2025-11-30 22:32:42.009698
VER_TITLE_001486_001,TITLE_001486,Localized,HD,25,2.0,SDR,93.87,False,2026-02-21 22:32:42.009703
VER_TITLE_001486_002,TITLE_001486,Edited,HD,23.976,2.0,Dolby Vision,21.71,False,2025-07-30 22:32:42.009707
VER_TITLE_001486_003,TITLE_001486,Original,HD,24,Atmos,None,345.06,False,2025-09-11 22:32:42.009712
VER_TITLE_001486_004,TITLE_001486,Remastered,8K,25,5.1,HDR10,464.36,False,2025-10-28 22:32:42.009716
VER_TITLE_001487_000,TITLE_001487,Original,8K,30,7.1,HDR10+,435.16,True,2026-02-26 22:32:42.009741
VER_TITLE_001487_001,TITLE_001487,Edited,HD,23.976,Atmos,HDR10+,486.53,False,2025-06-25 22:32:42.009745
VER_TITLE_001487_002,TITLE_001487,Original,8K,24,7.1,None,354.73,True,2025-08-20 22:32:42.009749
VER_TITLE_001488_000,TITLE_001488,Remastered,HD,30,Atmos,Dolby Vision,395.87,False,2025-11-19 22:32:42.009773
VER_TITLE_001488_001,TITLE_001488,Original,HD,60,2.0,Dolby Vision,68.86,False,2025-10-18 22:32:42.009778
VER_TITLE_001488_002,TITLE_001488,Edited,4K,29.97,Atmos,None,149.43,False,2025-11-01 22:32:42.009782
VER_TITLE_001488_003,TITLE_001488,Remastered,HD,24,5.1,HDR10+,185.01,True,2025-12-19 22:32:42.009787
VER_TITLE_001488_004,TITLE_001488,Original,HD,24,2.0,None,174.05,True,2025-11-13 22:32:42.009791
VER_TITLE_001488_005,TITLE_001488,Original,HD,25,7.1,None,83.67,False,2025-12-22 22:32:42.009797
VER_TITLE_001489_000,TITLE_001489,Localized,4K,30,2.0,None,223.61,True,2026-01-22 22:32:42.009822
VER_TITLE_001489_001,TITLE_001489,Edited,HD,29.97,2.0,None,35.55,False,2026-05-11 22:32:42.009827
VER_TITLE_001489_002,TITLE_001489,Remastered,8K,24,2.0,HDR10+,86.89,True,2026-05-07 22:32:42.009832
VER_TITLE_001489_003,TITLE_001489,Remastered,8K,24,2.0,HDR10+,360.82,False,2025-08-25 22:32:42.009837
VER_TITLE_001489_004,TITLE_001489,Edited,4K,23.976,2.0,HDR10,332.46,True,2026-01-03 22:32:42.009841
VER_TITLE_001490_000,TITLE_001490,Localized,HD,30,5.1,Dolby Vision,104.42,False,2025-12-20 22:32:42.009865
VER_TITLE_001490_001,TITLE_001490,Edited,HD,24,Atmos,HDR10,150.47,False,2025-07-31 22:32:42.009870
VER_TITLE_001490_002,TITLE_001490,Localized,HD,25,2.0,None,498.72,True,2026-01-13 22:32:42.009874
VER_TITLE_001491_000,TITLE_001491,Remastered,4K,25,5.1,None,316.23,True,2026-02-21 22:32:42.009899
VER_TITLE_001491_001,TITLE_001491,Original,HD,60,Atmos,SDR,69.8,False,2025-10-29 22:32:42.009903
VER_TITLE_001491_002,TITLE_001491,Original,8K,23.976,Atmos,Dolby Vision,118.98,False,2025-10-18 22:32:42.009908
VER_TITLE_001491_003,TITLE_001491,Original,8K,60,Atmos,HDR10+,420.26,False,2025-11-19 22:32:42.009911
VER_TITLE_001491_004,TITLE_001491,Original,8K,60,7.1,HDR10,315.22,False,2026-05-13 22:32:42.009915
